7.000000000000000666e-01,5.617739829237974186e-02,8.760423778399881374e-05,7.540565681958496830e-05,8.946621585021179157e-03,-3.766203387727830830e-03,1.127902695801315155e-05,2.427046640084313256e-01,1.918138746382729010e-04,-1.559219753873925451e-04,2.192807762394709606e-02,-1.511334773163082283e-02,2.227478890320401246e-04,2.480407881496186207e+01,-1.244037127179454388e-02,1.741650614302404226e-02,5.970131828656492085e-02,1.393320491441923416e-02,9.952297017435635107e-03
7.500000000000000000e-01,7.037658237406189954e-02,9.615717161002285802e-05,1.175527740729570477e-04,9.995756782523812847e-03,-4.624682249573421576e-03,1.969570493531103215e-05,2.839848441789746825e-01,1.658216091282780063e-04,-2.280940676702757162e-04,2.098333792697616371e-02,-1.716738411163429637e-02,3.219332900296140903e-04,2.683172748996533485e+01,-1.753596395490933726e-02,2.455034433515186978e-02,6.467169235741716815e-02,1.964027546812149860e-02,1.402877116392747120e-02
8.000000000000000444e-01,8.678002103632169451e-02,1.031242626726505007e-04,1.773427172098471054e-04,1.097889645601951569e-02,-5.585991084523816118e-03,3.270260884145756919e-05,3.280707977863453473e-01,1.296608309021367561e-04,-3.227345207602435521e-04,1.966399652157797481e-02,-1.922261600795424977e-02,4.522992865029181516e-04,2.875919473349988564e+01,-2.400878760773154236e-02,3.361231287449993610e-02,6.942045710483521481e-02,2.688985029959994888e-02,1.920703008618523597e-02
8.500000000000000888e-01,1.055171448463267936e-01,1.081189206164837594e-04,2.598903340291176594e-04,1.188335956786915407e-02,-6.648519625032617980e-03,5.204447893296674978e-05,3.747458548384307031e-01,8.277617612736476276e-05,-4.433061727195931044e-04,1.809142309603286453e-02,-2.124504319565974006e-02,6.201111827733010642e-04,3.057705715117064571e+01,-3.204190188191231164e-02,4.485869903894791622e-02,7.392504273929023650e-02,3.588695923115833158e-02,2.563352150552985001e-02
9.000000000000000222e-01,1.267057092589647382e-01,1.107862003797230880e-04,3.711347086477764876e-04,1.270235517729444152e-02,-7.808957961726011379e-03,7.986855675444227412e-05,4.237767166472674041e-01,2.424660402197873318e-05,-5.929226536018027387e-04,1.638361193979793323e-02,-2.320051548039571074e-02,8.322215963896684035e-04,3.227853118985909475e+01,-4.180790660696734329e-02,5.853114830085039827e-02,7.816895992785273528e-02,4.682491864068032139e-02,3.344632528557387602e-02
9.500000000000000666e-01,1.504511574835607213e-01,1.108075453072854223e-04,5.178316961613593089e-04,1.343435380382288803e-02,-9.062315867822910362e-03,1.187532384939468200e-04,4.749173939316027604e-01,-4.734006229267825584e-05,-7.741172785846654834e-04,1.464604544574878500e-02,-2.505525788438136767e-02,1.096010568690298538e-03,3.385919343046701613e+01,-5.346378960175184047e-02,7.484945172173201877e-02,8.214114926623801438e-02,5.987956137738562057e-02,4.277103168140147793e-02
1.000000000000000000e+00,1.768461714431469045e-01,1.079074648442467489e-04,7.075202128075806958e-04,1.408214473568596657e-02,-1.040196720967831272e-02,1.717278793975129979e-04,5.279129715494533803e-01,-1.339844802480443452e-04,-9.886082190229004887e-04,1.296541996441827153e-02,-2.677637645701096830e-02,1.419289883174593148e-03,3.531671138402308685e+01,-6.714630586833104930e-02,9.400507704427892020e-02,8.583535793808286241e-02,7.520406163542314726e-02,5.371704469466484499e-02
1.050000000000000044e+00,2.059704018876511999e-01,1.018639250543408776e-04,9.484617977845437743e-04,1.465172636139869082e-02,-1.181971822390026627e-02,2.422829784220994391e-04,5.825031915696390339e-01,-2.383433181199777799e-04,-1.237071615303175992e-03,1.140631048608673100e-02,-2.833233922366833885e-02,1.810172036693251385e-03,3.665058554207860197e+01,-8.296804750561539987e-02,1.161556663710055504e-01,8.924954486180625146e-02,9.292453309680444307e-02,6.637443800449231712e-02
1.100000000000000089e+00,2.378903677164559416e-01,9.252386251043951608e-05,1.249553957830083079e-03,1.515116488727192082e-02,-1.330589811239206097e-02,3.343703869353807211e-04,6.384258339120429948e-01,-3.637677918483390440e-04,-1.518934420841688750e-03,1.001053895500565206e-02,-2.969342545882227430e-02,2.276908290239623798e-03,3.786190347070535722e+01,-1.010143258920720294e-01,1.414206704008638682e-01,9.238531573260069796e-02,1.131365363206910946e-01,8.081146071365763461e-02
1.150000000000000133e+00,2.726595132077068717e-01,7.982473561997664897e-05,1.620218739013517140e-03,1.558953370708742944e-02,-1.484947003978807217e-02,4.523935326166851211e-04,6.954198668896200974e-01,-5.143158783471987912e-04,-1.832198199990762826e-03,8.798783548561190521e-03,-3.083213599722803289e-02,2.827703418649634044e-03,3.895310679419777955e+01,-1.213409459879517399e-01,1.698782308264122909e-01,9.524738950864110321e-02,1.359025846611298383e-01,9.707275679036139748e-02
1.200000000000000178e+00,3.103184104004750865e-01,6.382247858870845826e-05,2.070268805200047805e-03,1.597601581569140297e-02,-1.643816025257198443e-02,6.011879383572280629e-04,7.532283383198715709e-01,-6.947417694963003596e-04,-2.173303861552964948e-03,7.773830909454451654e-03,-3.172355756919271325e-02,3.470517174663280587e-03,3.992777193778466227e+01,-1.439729094397657339e-01,2.015633621007290044e-01,9.784309795461350323e-02,1.612506896805832035e-01,1.151783275518125926e-01
1.250000000000000000e+00,3.508950925416093325e-01,4.472566526078586107e-05,2.609754011536686690e-03,1.631921928916595099e-02,-1.805860270974123799e-02,7.859925250046343901e-04,8.116009804541394201e-01,-9.104667482451480991e-04,-2.537045464911379285e-03,6.924823681521659509e-03,-3.234567499535636464e-02,4.212863030951438312e-03,4.079040546038504544e+01,-1.689040412056142249e-01,2.364674251089345924e-01,1.001819197829220826e-01,1.891739400871476906e-01,1.351232329644913854e-01
1.300000000000000044e+00,3.944055034393244563e-01,2.293517872581285943e-05,3.248792025502826326e-03,1.662672477954695027e-02,-1.969649634853092718e-02,1.012412335215423205e-03,8.702965075305738596e-01,-1.167535669375560333e-03,-2.916538905753432529e-03,6.231881870924483452e-03,-3.267962632314000415e-02,5.061614138498460834e-03,4.154625470196549486e+01,-1.960974961401112382e-01,2.745388317931026223e-01,1.022750507102001133e-01,2.196310654344821034e-01,1.568779969120890072e-01
1.350000000000000089e+00,4.408540468451626615e-01,-9.117328223989160346e-07,3.997386957363328712e-03,1.690485713634986426e-02,-2.133677192451444160e-02,1.286373430001422650e-03,9.290845920239796385e-01,-1.472562605931743542e-03,-3.303248628308756100e-03,5.670561632197399643e-03,-3.270989746855478691e-02,6.022824977360118591e-03,4.220113430386151521e+01,-2.254870693603877319e-01,3.156848742406612174e-01,1.041350103937327409e-01,2.525478993925289739e-01,1.803896554883102077e-01
1.400000000000000133e+00,4.902342196467460167e-01,-2.589444687487521139e-05,4.865240213089044516e-03,1.715865249536216441e-02,-2.296376527335352094e-02,1.614070782321164231e-03,9.877475135629922853e-01,-1.832668689533716337e-03,-3.687072698529836844e-03,5.215736643273585771e-03,-3.242445451643519161e-02,7.101574599093021106e-03,4.276126895156058794e+01,-2.569792085732119369e-01,3.597745359778831142e-01,1.057752867671314378e-01,2.878196287823064914e-01,2.055833668585695662e-01
1.450000000000000178e+00,5.425293126879340289e-01,-5.076061995883471837e-05,5.861557880110424522e-03,1.739197845678689194e-02,-2.456139384440914064e-02,2.001910063197072549e-03,1.046081482203529367e+00,-2.255414106561750599e-03,-4.056483791971208716e-03,4.844628577859936246e-03,-3.181481344058358085e-02,8.301835118692540635e-03,4.323315245770888993e+01,-2.904556085002757970e-01,4.066421180639802624e-01,1.072100178007655280e-01,3.253136944511842432e-01,2.323644868002206487e-01
1.500000000000000000e+00,5.977131634071739530e-01,-7.387820920695686595e-05,6.994858908796186374e-03,1.760775817838932528e-02,-2.611333344875562193e-02,2.456444225724011866e-03,1.103897644756264951e+00,-2.748725817905334646e-03,-4.398721077241277144e-03,4.538851834979546439e-03,-3.087604857196148828e-02,9.626365715636520104e-03,4.362342306701695094e+01,-3.257762570971024507e-01,4.560914980433263821e-01,1.084537102106562373e-01,3.648731984346611501e-01,2.606210056776819828e-01
1.550000000000000044e+00,6.557509451513992005e-01,-9.318952864122967330e-05,8.272788175709607991e-03,1.780824884100321373e-02,-2.760319233752722701e-02,2.984305834606080891e-03,1.161022788870025302e+00,-3.320821242627064549e-03,-4.700025764717563614e-03,4.285466445666376994e-03,-2.960674262490882447e-02,1.107663130616489029e-02,4.393875463924700142e+01,-3.627827999315336172e-01,5.079008351817586586e-01,1.095209941623210559e-01,4.063206681454069602e-01,2.902262399452268937e-01
1.600000000000000089e+00,7.165999789288288735e-01,-1.061688812765375622e-04,9.701938226419876132e-03,1.799532967376426054e-02,-2.901467996654091830e-02,3.592136111665214081e-03,1.217299764452868471e+00,-3.980127501065509367e-03,-4.945911361389987264e-03,4.077135165073304812e-03,-2.800888244650469663e-02,1.265274359397269670e-02,4.418576316231417422e+01,-4.013020920266097691e-01,5.618275394996454786e-01,1.104264125866394747e-01,4.494620315997164273e-01,3.210416736212878264e-01
1.650000000000000133e+00,7.802105544565531847e-01,-1.097851179137040355e-04,1.128768311666485114e-02,1.817076306395232210e-02,-3.033176809402298932e-02,4.286511668201572860e-03,1.272587645762902397e+00,-4.735195389901305889e-03,-5.121458505496018915e-03,3.911552960942591556e-03,-2.608770584081526039e-02,1.435342144371784534e-02,4.437092787137221706e+01,-4.411498146196237147e-01,6.176133334336983971e-01,1.111842433573732303e-01,4.940906667469587288e-01,3.529198516956990050e-01
1.700000000000000178e+00,8.465267485879933718e-01,-1.004702184786186248e-04,1.303402732322351751e-02,1.833640274515901947e-02,-3.153884218459588468e-02,5.073869923094572083e-03,1.326761660181861036e+00,-5.594606657827117663e-03,-5.211623683037766401e-03,3.790359748068215101e-03,-2.385150579285008968e-02,1.617596843107449445e-02,4.450052610497981220e+01,-4.821340464772214118e-01,6.749892518862778967e-01,1.118083522815141589e-01,5.399914015090223618e-01,3.857072371817771295e-01
1.750000000000000000e+00,9.154872305257849563e-01,-7.409468366652294247e-05,1.494347220193575909e-02,1.849433420992601870e-02,-3.262084143917969720e-02,5.960434280904587483e-03,1.379712911388132124e+00,-6.566872701765048490e-03,-5.201551140480300574e-03,3.717760857370471135e-03,-2.131139913227120958e-02,1.811626721775137089e-02,4.458058091707520276e+01,-5.240586944515422951e-01,7.336804473155394968e-01,1.123120746259807234e-01,5.869443578524315974e-01,4.192469555612338694e-01
1.800000000000000044e+00,9.870260445980010289e-01,-2.595037583928337476e-05,1.701690194706821993e-02,1.864694231931115706e-02,-3.356338611407089917e-02,6.952139778694461751e-03,1.431347925475911609e+00,-7.660326604642333018e-03,-5.076877850362761582e-03,3.699052801282568057e-03,-1.848106709963031821e-02,2.016878268012214231e-02,4.461682038286343754e+01,-5.667267047332559260e-01,7.934106898213307835e-01,1.127081227454874018e-01,6.347285518570646712e-01,4.533813637866047630e-01
1.850000000000000089e+00,1.061073362762668504e+00,4.925890067741620922e-05,1.925349047940542666e-02,1.879691028878732045e-02,-3.435289113931732502e-02,8.054560101309978307e-03,1.481588048627938470e+00,-8.883006363986901965e-03,-4.824022377178339635e-03,3.739239637597343516e-03,-1.537647540785308173e-02,2.232657793510291200e-02,4.461464748566713467e+01,-6.099429937432018223e-01,8.539064764748863778e-01,1.130085172815743499e-01,6.831251811799091689e-01,4.879543949945615022e-01
1.900000000000000133e+00,1.137556200377536575e+00,1.574190051212332223e-04,2.165063017089886160e-02,1.894716077812777164e-02,-3.497666537174895507e-02,9.272836750464334352e-03,1.530368724346586884e+00,-1.024253038270303735e-02,-4.430449814701096015e-03,3.841871666532303917e-03,-1.201558120589716477e-02,2.458134221817296142e-02,4.457911944893002243e+01,-6.535170548775164345e-01,9.149006881991412765e-01,1.132245393684842005e-01,7.319205505593130434e-01,5.228136439020131254e-01
1.950000000000000178e+00,1.216399090100717784e+00,3.049995032885777224e-04,2.420388282018111001e-02,1.910075453182954672e-02,-3.542299612883716836e-02,1.061161149318858368e-02,1.577638677082358498e+00,-1.174596414704363878e-02,-3.884906507537225825e-03,4.008201658612551947e-03,-8.418033901624856485e-03,2.692343923702609360e-02,4.451493537891375496e+01,-6.972652136917830701e-01,9.761357553260328057e-01,1.133667012988950062e-01,7.809086042608263112e-01,5.578121709534265005e-01
2.000000000000000000e+00,1.297524710052839980e+00,4.990405237819264339e-04,2.690695283142972502e-02,1.926076361463982187e-02,-3.568121892246239879e-02,1.207496298612881561e-02,1.623359027470343552e+00,-1.339968171615868800e-02,-3.177619903863813672e-03,4.236690743218929529e-03,-4.604876111948586620e-03,2.934197345308172875e-02,4.442643110721794386e+01,-7.410125189745135899e-01,1.037366313758780967e+00,1.134447331669678344e-01,8.298930510070248179e-01,5.928100151796108497e-01
2.050000000000000266e+00,1.380854463557900758e+00,7.471325740578316135e-04,2.975168212469318438e-02,1.943013464203725144e-02,-3.574177253641200314e-02,1.366634730530473345e-02,1.667502362392154103e+00,-1.520923241432964139e-02,-2.300460514647408722e-03,4.522830233447224478e-03,-5.982501754955953099e-04,3.182485283809082660e-02,4.431758016348634754e+01,-7.845942701795391994e-01,1.098361351901691929e+00,1.134675831076256414e-01,8.786890815213536099e-01,6.276754161436314261e-01
2.100000000000000089e+00,1.466309008863242669e+00,1.057389900499688430e-03,3.272806594464952590e-02,1.961155719805467504e-02,-3.559623983086391413e-02,1.538854336554985533e-02,1.710051780822450240e+00,-1.717920760995507098e-02,-1.247064505219169870e-03,4.859275820432992082e-03,3.578885213038926309e-03,3.435887463978903877e-02,4.419199986397234881e+01,-8.278571926456137486e-01,1.158905863853382678e+00,1.134434288816328074e-01,9.271246910827062315e-01,6.622857541164910433e-01
2.149999999999999911e+00,1.553808738213649399e+00,1.438418278341593165e-03,3.582428842572060040e-02,1.980735053026884407e-02,-3.523737486151710258e-02,1.724360519683056439e-02,1.750999933983938606e+00,-1.931310668881271869e-02,-1.291680616412110502e-05,5.236252278261590253e-03,7.903024674517058340e-03,3.692985470335738429e-02,4.405296157246701227e+01,-8.706602806347769619e-01,1.218802036655889820e+00,1.133796987189984451e-01,9.750416293247119448e-01,6.965282245078215917e-01
2.200000000000000178e+00,1.643274206520935588e+00,1.899277925233659216e-03,3.902677650893849465e-02,2.001937682936471424e-02,-3.465911703637199193e-02,1.923282199063812078e-02,1.790348075799897520e+00,-2.161321258679410259e-02,1.404604219146675034e-03,5.642131440932270613e-03,1.235036950106700726e-02,3.952277952481834250e-02,4.390340426760391068e+01,-9.128753347255628148e-01,1.277870008673198221e+00,1.132830995093263154e-01,1.022296006938558710e+00,7.303002677804503184e-01
2.250000000000000000e+00,1.734626510634731167e+00,2.449441395628683578e-03,4.232027058611864678e-02,2.024898232225092951e-02,-3.385659309590664801e-02,2.135668364044411918e-02,1.828105137090471732e+00,-2.408049803061760447e-02,3.006218556508183891e-03,6.064038512751908534e-03,1.689706286312287961e-02,4.212191692751953570e-02,4.374595063149319429e+01,-9.543872246595438424e-01,1.335948242583925527e+00,1.131596506099776384e-01,1.068758594067140466e+00,7.635097797276351184e-01
2.300000000000000266e+00,1.827787620835430449e+00,3.098747448490515779e-03,4.568791012003112911e-02,2.049696906753391279e-02,-3.282610790009204971e-02,2.361485458458488507e-02,1.864286834498271928e+00,-2.671453766205461253e-02,4.790769969731630343e-03,6.488522295626260490e-03,2.151940557570399329e-02,4.471098627279984639e-02,4.358292495600819905e+01,-9.950939115843756566e-01,1.392893560290879851e+00,1.130147217249089786e-01,1.114314848232703881e+00,7.960751292675005697e-01
2.350000000000000089e+00,1.922680666665059768e+00,3.857352674513973411e-03,4.911133240763415619e-02,2.076360013706570959e-02,-3.156512514733031405e-02,2.600616203148512634e-02,1.898914822728512641e+00,-2.951341624551067147e-02,6.755281814484627445e-03,6.902285781154870146e-03,2.619405190991834845e-02,4.727345260912181601e-02,4.341637225989906312e+01,-1.034906264182965385e+00,1.448580888636343822e+00,1.128530735216043690e-01,1.158864710909075058e+00,8.279250113463723082e-01
2.400000000000000355e+00,2.019230179684751825e+00,4.735679699176153189e-03,5.257078254124955552e-02,2.104862622511912557e-02,-3.007223890846144262e-02,2.852859025694758424e-02,1.932015896397730526e+00,-3.247370484295632881e-02,8.895039730035801326e-03,7.292672590765322121e-03,3.089818556887601736e-02,4.979265582605819224e-02,4.324807809552367388e+01,-1.073747702784567215e+00,1.502902764412559877e+00,1.126788998427209476e-01,1.202322211530048035e+00,8.589981622276537943e-01
2.450000000000000178e+00,2.117362296010576461e+00,5.744363002017204706e-03,5.604523265720286196e-02,2.135133058711002896e-02,-2.834713712879668307e-02,3.117928484847320991e-02,1.963621245919854763e+00,-3.559044563796418675e-02,1.120369720127304715e-02,7.648093381261635883e-03,3.560967561585354213e-02,5.225201751179580495e-02,4.307958857826751853e+01,-1.111553705468923958e+00,1.555768645137580508e+00,1.124958704894256367e-01,1.244614916110064584e+00,8.892429643751391666e-01
2.500000000000000000e+00,2.217004921626393177e+00,6.894195266262981812e-03,5.951250862869422731e-02,2.167059544636057086e-02,-2.639055844153692307e-02,3.395457924385166665e-02,1.993765769938190768e+00,-3.885711463053577452e-02,1.367340009847083267e-02,7.958519484761530233e-03,4.030721287374700035e-02,5.463549412359407220e-02,4.291223028296067099e+01,-1.148271206370021336e+00,1.607104069242027311e+00,1.123071737968397432e-01,1.285683255393621938e+00,9.186169650960170907e-01
2.550000000000000266e+00,2.318087863747664734e+00,8.196071889128627580e-03,6.294942230551861528e-02,2.200497070998663762e-02,-2.420424299049441993e-02,3.685002568881440288e-02,2.022487444984826688e+00,-4.226569231360258194e-02,1.629492663914498124e-02,8.215576856653588819e-03,4.497042797285115412e-02,5.692767123304968285e-02,4.274712972641778919e+01,-1.183857913369312787e+00,1.656849705251508098e+00,1.121155583857381954e-01,1.325479764201206612e+00,9.470863306954502292e-01
2.600000000000000089e+00,2.420542931429228162e+00,9.660935861202814626e-03,6.633190758248691532e-02,2.235274665914006170e-02,-2.179087853748873371e-02,3.986044166922041165e-02,2.049826752256747486e+00,-4.580671583251955808e-02,1.905783862137697474e-02,8.412673493315037110e-03,4.957999092090284443e-02,5.911407737808799939e-02,4.258523215508438398e+01,-1.218281572483920439e+00,1.704960324716468856e+00,1.119233734751770848e-01,1.363968259773175262e+00,9.746252579871363952e-01
2.650000000000000355e+00,2.524304008534468124e+00,1.129972611763293763e-02,6.963515870434777710e-02,2.271203539020795817e-02,-1.915404313086400967e-02,4.297998393733689498e-02,2.075826159779137203e+00,-4.946931537071545815e-02,2.195064055162176953e-02,8.545218361620744024e-03,5.411769341713628528e-02,6.118173862848251543e-02,4.242731950146013986e+01,-1.251519198741118277e+00,1.751403729862789138e+00,1.117326074556234117e-01,1.401122983890231488e+00,1.001215358992894711e+00
2.700000000000000178e+00,2.629307102373989125e+00,1.312332545549671145e-02,7.283376917758260793e-02,2.308083769343936484e-02,-1.629814458643795080e-02,4.620221821850017258e-02,2.100529657097491842e+00,-5.324140013562386753e-02,2.496094380838727311e-02,8.610346876541649652e-03,5.856651543888911904e-02,6.311909278780516996e-02,4.227402739691377320e+01,-1.283556291281395589e+00,1.796159661421848019e+00,1.115449244743293572e-01,1.436927729137478460e+00,1.026845033025116427e+00
2.750000000000000000e+00,2.735490370753696165e+00,1.514251517266634872e-02,7.590187003670594013e-02,2.345711990140640635e-02,-1.322835866237882102e-02,4.952022865983431860e-02,2.123982340275167413e+00,-5.710970675640979211e-02,2.807563196868243655e-02,8.607144556362458440e-03,6.291067550646894935e-02,6.491678386636694220e-02,4.212586107945942615e+01,-1.314386052083018397e+00,1.839218707093784211e+00,1.113616986783736718e-01,1.471374965675027457e+00,1.051508841666414673e+00
2.800000000000000266e+00,2.842794130475616576e+00,1.736793225605065896e-02,7.881326609370707670e-02,2.383887710673785257e-02,-9.950565775821150136e-03,5.292672324651032101e-02,2.146230042187238229e+00,-6.106002700801499428e-02,3.128102582873708987e-02,8.536364465559770701e-03,6.713566761789074855e-02,6.656757893939906079e-02,4.198321028234734342e+01,-1.344008613976136912e+00,1.880581229057210368e+00,1.111840462981086713e-01,1.504464983245768384e+00,1.075206891180909619e+00
2.850000000000000089e+00,2.951160850014927561e+00,1.981002876926173800e-02,8.154156902056906853e-02,2.422417900441042188e-02,-6.471286924144394395e-03,5.641413222409150108e-02,2.167319005634320117e+00,-6.507744721422258072e-02,3.456304473323943555e-02,8.400060348730215704e-03,7.122828399714951908e-02,6.806622491068406444e-02,4.184636294850390925e+01,-1.372430294854709132e+00,1.920256321097956853e+00,1.110128552303171895e-01,1.536205056878365616e+00,1.097944235883767439e+00
2.900000000000000355e+00,3.060535128804234173e+00,2.247903491948978483e-02,8.406032629885826224e-02,2.461120412252754824e-02,-2.797619694255659359e-03,5.997470904869358493e-02,2.187295595765967438e+00,-6.914655279866148418e-02,3.790736173897102379e-02,8.201329430890911751e-03,7.517662435748581617e-02,6.940949563688750268e-02,4.171551782554551835e+01,-1.399662883203292907e+00,1.958260807343631393e+00,1.108488122365308970e-01,1.566608645874905115e+00,1.119730306562634281e+00
2.950000000000000178e+00,3.170863665398253151e+00,2.538492605502064292e-02,8.634314518117346127e-02,2.499826368471521829e-02,1.062825105033222885e-03,6.360063140194702203e-02,2.206206047774329715e+00,-7.325164012456186757e-02,4.129955097259440516e-02,7.944070014814801420e-03,7.897009316262168510e-02,7.059618977085740932e-02,4.159079599513959380e+01,-1.425722958911118665e+00,1.994618290196116250e+00,1.106924278696492514e-01,1.595694632156893000e+00,1.140578367128894932e+00
